Date,Parameter,Parameter_Category,Operating_Area,System_City,System_City_Calculated
24-Mar-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1578
25-Mar-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1674
26-Mar-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1737
27-Mar-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1902
28-Mar-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2025
29-Mar-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1862
30-Mar-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1706
31-Mar-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1950
1-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2095
2-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2128
3-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1950
4-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2069
5-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2245
6-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2327
7-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2328
8-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2329
9-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2253
10-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2071
11-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1736
12-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1724
13-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1705
14-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1706
15-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1609
16-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1731
17-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1888
18-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1981
19-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2132
20-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2148
21-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1999
22-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2061
23-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2074
24-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2145
25-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2260
26-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2246
27-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2170
28-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2353
29-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2441
30-Apr-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2288
1-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2243
2-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2201
3-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2265
4-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2359
5-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2425
6-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2448
7-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2445
8-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2499
9-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2604
10-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2591
11-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2637
12-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2690
13-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2817
14-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2836
15-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2768
16-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2718
17-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2840
18-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2612
19-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2550
20-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2604
21-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2691
22-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2676
23-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2696
24-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2787
25-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2597
26-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2580
27-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2718
28-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2752
29-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2755
30-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2735
31-May-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2739
1-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2701
2-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2762
3-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2770
4-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2901
5-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2884
6-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2863
7-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2907
8-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2914
9-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2918
10-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2956
11-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2926
12-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2895
13-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2947
14-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3016
15-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2955
16-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3024
17-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2926
18-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2957
19-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2792
20-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2759
21-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2869
22-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3015
23-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3012
24-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2965
25-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2927
26-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3061
27-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3134
28-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3054
29-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2976
30-Jun-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2976
1-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2962
2-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2878
3-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2809
4-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2896
5-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2928
6-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2823
7-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2884
8-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2810
9-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2822
10-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2822
11-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2845
12-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2821
13-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2820
14-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2879
15-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2936
16-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2876
17-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2858
18-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2855
19-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2945
20-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2805
21-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2955
22-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3043
23-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2979
24-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2952
25-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2969
26-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2904
27-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2941
28-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2815
29-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2732
30-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2740
31-Jul-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2770
1-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2723
2-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2717
3-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2791
4-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2722
5-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2670
6-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2675
7-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2608
8-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2616
9-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2629
10-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2715
11-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2820
12-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2755
13-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2799
14-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2753
15-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2791
16-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2873
17-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2939
18-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2997
19-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3033
20-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3065
21-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2949
22-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2920
23-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2946
24-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2943
25-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2970
26-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2929
27-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2885
28-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2790
29-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2826
30-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2961
31-Aug-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2971
1-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2961
2-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3048
3-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3071
4-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2784
5-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2920
6-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3080
7-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3178
8-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3147
9-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3148
10-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3085
11-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2866
12-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2980
13-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3168
14-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3093
15-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3195
16-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3209
17-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3045
18-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2982
19-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2952
20-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3108
21-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3042
22-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3024
23-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2880
24-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2873
25-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2885
26-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2934
27-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3071
28-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3064
29-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3103
30-Sep-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3040
1-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2915
2-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2676
3-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2713
4-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2791
5-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2742
6-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2830
7-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2867
8-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2838
9-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2707
10-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2668
11-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2746
12-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2629
13-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2613
14-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2569
15-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2555
16-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2424
17-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2434
18-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2527
19-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2457
20-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2402
21-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2356
22-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2390
23-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2333
24-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2376
25-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2564
26-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2585
27-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2490
28-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2431
29-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2362
30-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2291
31-Oct-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2345
1-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2411
2-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2430
3-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2306
4-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2338
5-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2048
6-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1933
7-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1980
8-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2187
9-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2235
10-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2242
11-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2220
12-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2153
13-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1993
14-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2080
15-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2123
16-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2028
17-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1996
18-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1993
19-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2055
20-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2056
21-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1963
22-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1946
23-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1940
24-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1941
25-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1982
26-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2004
27-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1660
28-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1612
29-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1585
30-Nov-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1594
1-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1584
2-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1648
3-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1653
4-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1606
5-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1617
6-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1554
7-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1476
8-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1563
9-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1608
10-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1632
11-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1522
12-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1519
13-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1590
14-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1747
15-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1774
16-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1784
17-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1595
18-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1481
19-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1518
20-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1577
21-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1662
22-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1726
23-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1727
24-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1707
25-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1631
26-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1762
27-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1773
28-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1751
29-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1747
30-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1712
31-Dec-20,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1706
1-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1612
2-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1661
3-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1672
4-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1653
5-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1662
6-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1664
7-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1661
8-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1600
9-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1556
10-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1496
11-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1460
12-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1431
13-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1501
14-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1524
15-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1467
16-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1460
17-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1450
18-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1378
19-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1400
20-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1367
21-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1401
22-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1421
23-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1494
24-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1516
25-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1524
26-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1574
27-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1570
28-Jan-21,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1559
